Transaction_ID,Student_ID,Student_Name,Book_ID,Book_Title,Issue_Date,Due_Date,Return_Date,Fine_Amount,Status
LIB696,STU0978,Yug Ramesh,BK120,Deep Learning,2026-05-04,2026-05-18,,500,Overdue
LIB697,STU0980,Unni Ranganathan,BK256,Business Analytics,2026-04-17,2026-05-01,2026-07-13,500,Returned
LIB698,STU0983,Devika Rai,BK165,Environmental Studies,2026-02-04,2026-02-18,2026-03-29,390,Returned
LIB699,STU0983,Devika Rai,BK233,Advanced Marketing Management,2026-05-08,2026-05-22,2026-05-11,0,Returned
LIB700,STU0994,Harish Gulati,BK235,Marketing Management Essentials,2026-05-25,2026-06-08,,450,Overdue
LIB701,STU0994,Harish Gulati,BK163,Business Statistics Concepts,2026-03-10,2026-03-24,,500,Overdue
LIB702,STU0994,Harish Gulati,BK171,Advanced Human Resource Management,2026-03-26,2026-04-09,2026-04-06,0,Returned
LIB703,STU0997,Upasna Barman,BK044,Introduction to DBMS,2026-04-28,2026-05-12,,500,Overdue
LIB704,STU0997,Upasna Barman,BK155,Organizational Behaviour Essentials,2026-06-23,2026-07-07,2026-06-30,0,Returned
LIB705,STU1004,Qushi Muni,BK156,Fundamentals of Organizational Behaviour,2026-04-11,2026-04-25,2026-06-04,400,Returned
LIB706,STU1004,Qushi Muni,BK102,Artificial Intelligence Concepts,2026-04-19,2026-05-03,2026-05-18,150,Returned
LIB707,STU1004,Qushi Muni,BK234,Marketing Management Concepts,2026-02-08,2026-02-22,,500,Overdue
LIB708,STU1005,Jairaj Rajagopalan,BK114,Introduction to IoT,2026-04-15,2026-04-29,2026-04-29,0,Returned
LIB709,STU1006,Falguni Balan,BK005,Physics Concepts,2026-04-29,2026-05-13,2026-05-01,0,Returned
LIB710,STU1006,Falguni Balan,BK092,Introduction to Computer Graphics,2026-06-12,2026-06-26,2026-07-07,110,Returned
LIB711,STU1008,Shravya Edwin,BK220,Fundamentals of Project Management,2026-02-03,2026-02-17,2026-02-25,80,Returned
LIB712,STU1010,Tanish Kant,BK036,Introduction to Environmental Studies,2026-03-26,2026-04-09,,500,Overdue
LIB713,STU1015,Oliver Batta,BK087,Advanced Compiler Design,2026-01-30,2026-02-13,2026-05-21,500,Returned
LIB714,STU1015,Oliver Batta,BK021,Advanced Mathematics-II,2026-05-08,2026-05-22,,500,Overdue
LIB715,STU1015,Oliver Batta,BK226,Fundamentals of Accounting for Managers,2026-05-30,2026-06-13,2026-06-19,60,Returned
LIB716,STU1017,Adya Sachar,BK164,Advanced Business Statistics,2026-06-20,2026-07-04,2026-07-08,40,Returned
LIB717,STU1017,Adya Sachar,BK007,Introduction to Physics,2026-03-11,2026-03-25,2026-06-16,500,Returned
LIB718,STU1017,Adya Sachar,BK057,Introduction to Java Programming,2026-06-26,2026-07-10,2026-07-05,0,Returned
LIB719,STU1018,Hredhaan Chakraborty,BK143,Advanced Business Mathematics,2026-04-25,2026-05-09,2026-07-15,500,Returned
LIB720,STU1018,Hredhaan Chakraborty,BK235,Marketing Management Essentials,2026-06-21,2026-07-05,2026-07-04,0,Returned
LIB721,STU1018,Hredhaan Chakraborty,BK156,Fundamentals of Organizational Behaviour,2026-03-28,2026-04-11,2026-05-25,440,Returned
LIB722,STU1019,Ekavir Gokhale,BK027,Data Structures Essentials,2026-03-17,2026-03-31,2026-07-09,500,Returned
LIB723,STU1019,Ekavir Gokhale,BK115,Advanced IoT,2026-06-10,2026-06-24,,290,Overdue
LIB724,STU1019,Ekavir Gokhale,BK044,Introduction to DBMS,2026-02-14,2026-02-28,2026-03-19,190,Returned
LIB725,STU1021,Gaurang Dhar,BK092,Introduction to Computer Graphics,2026-03-22,2026-04-05,2026-06-29,500,Returned
LIB726,STU1027,Fitan Saraf,BK165,Environmental Studies,2026-07-01,2026-07-15,2026-07-17,20,Returned
LIB727,STU1027,Fitan Saraf,BK237,Business Statistics Concepts,2026-03-31,2026-04-14,,500,Overdue
LIB728,STU1027,Fitan Saraf,BK118,Introduction to Deep Learning,2026-03-29,2026-04-12,2026-07-22,500,Returned
LIB729,STU1031,Jason Mangal,BK002,Advanced Mathematics-I,2026-05-24,2026-06-07,,460,Overdue
LIB730,STU1033,Balvan Loyal,BK082,Advanced Machine Learning,2026-02-13,2026-02-27,2026-04-29,500,Returned
LIB731,STU1033,Balvan Loyal,BK030,Fundamentals of Digital Electronics,2026-06-07,2026-06-21,2026-07-01,100,Returned
LIB732,STU1034,Jyoti Pingle,BK216,Business Analytics Concepts,2026-04-06,2026-04-20,,500,Overdue
LIB733,STU1036,Gautam Pillay,BK199,Fundamentals of Business Ethics,2026-04-05,2026-04-19,2026-04-07,0,Returned
LIB734,STU1036,Gautam Pillay,BK234,Marketing Management Concepts,2026-03-05,2026-03-19,2026-04-13,250,Returned
LIB735,STU1037,Eesha Aurora,BK043,DBMS,2026-07-01,2026-07-15,2026-07-16,10,Returned
LIB736,STU1037,Eesha Aurora,BK016,Fundamentals of Basic Electrical Engineering,2026-04-10,2026-04-24,2026-06-27,500,Returned
LIB737,STU1037,Eesha Aurora,BK136,Financial Accounting Essentials,2026-04-09,2026-04-23,2026-05-04,110,Returned
LIB738,STU1041,Yutika Gandhi,BK256,Business Analytics,2026-06-10,2026-06-24,,290,Overdue
LIB739,STU1041,Yutika Gandhi,BK113,Fundamentals of IoT,2026-03-05,2026-03-19,2026-06-02,500,Returned
LIB740,STU1042,Tejas Srinivas,BK013,Basic Electrical Engineering,2026-04-30,2026-05-14,2026-06-02,190,Returned
LIB741,STU1049,Fiyaz Cheema,BK129,Fundamentals of Business Communication,2026-05-09,2026-05-23,2026-07-02,400,Returned
LIB742,STU1049,Fiyaz Cheema,BK246,Operations Management Concepts,2026-02-12,2026-02-26,2026-06-25,500,Returned
LIB743,STU1049,Fiyaz Cheema,BK092,Introduction to Computer Graphics,2026-02-11,2026-02-25,,500,Overdue
LIB744,STU1050,Parth Dyal,BK233,Advanced Marketing Management,2026-06-24,2026-07-08,2026-07-05,0,Returned
LIB745,STU1051,Leela Dua,BK263,Strategic Management Essentials,2026-02-07,2026-02-21,,500,Overdue
LIB746,STU1051,Leela Dua,BK063,Software Engineering Essentials,2026-06-14,2026-06-28,,250,Overdue
LIB747,STU1052,Faras Mitter,BK252,Fundamentals of HR Management,2026-03-08,2026-03-22,2026-04-17,260,Returned
LIB748,STU1052,Faras Mitter,BK132,Introduction to Business Communication,2026-05-09,2026-05-23,2026-06-26,340,Returned
LIB749,STU1053,Madhavi Dewan,BK092,Introduction to Computer Graphics,2026-02-28,2026-03-14,2026-04-23,400,Returned
LIB750,STU1053,Madhavi Dewan,BK011,Programming for Problem Solving Concepts,2026-07-01,2026-07-15,2026-07-10,0,Returned
LIB751,STU1054,Jhalak Bhatt,BK187,Introduction to Research Methodology,2026-03-01,2026-03-15,2026-03-23,80,Returned
LIB752,STU1057,Amol Goswami,BK045,Operating Systems Concepts,2026-01-24,2026-02-07,2026-06-01,500,Returned
LIB753,STU1058,Lohit Suresh,BK088,Compiler Design,2026-03-07,2026-03-21,2026-05-25,500,Returned
LIB754,STU1058,Lohit Suresh,BK098,Introduction to Cyber Security,2026-04-27,2026-05-11,2026-05-23,120,Returned
LIB755,STU1060,Vanya Sood,BK177,Introduction to Operations Management,2026-06-18,2026-07-02,2026-07-11,90,Returned
LIB756,STU1060,Vanya Sood,BK197,Business Ethics Essentials,2026-04-26,2026-05-10,2026-07-17,500,Returned
LIB757,STU1060,Vanya Sood,BK202,E-Commerce Essentials,2026-03-17,2026-03-31,2026-05-28,500,Returned
LIB758,STU1061,Chanchal Patla,BK050,Computer Networks Essentials,2026-06-08,2026-06-22,2026-06-25,30,Returned
LIB759,STU1061,Chanchal Patla,BK022,Mathematics-II,2026-04-06,2026-04-20,2026-06-11,500,Returned
LIB760,STU1061,Chanchal Patla,BK259,Advanced Business Communication,2026-02-11,2026-02-25,,500,Overdue
LIB761,STU1062,Advaith Wadhwa,BK139,Business Economics,2026-04-09,2026-04-23,2026-07-19,500,Returned
LIB762,STU1062,Advaith Wadhwa,BK246,Operations Management Concepts,2026-05-08,2026-05-22,2026-06-11,200,Returned
LIB763,STU1063,Neha Borah,BK215,Introduction to Business Analytics,2026-03-28,2026-04-11,2026-07-08,500,Returned
LIB764,STU1063,Neha Borah,BK060,Fundamentals of Java Programming,2026-03-28,2026-04-11,2026-05-23,420,Returned
LIB765,STU1064,Qabil Ratta,BK074,Microprocessors Essentials,2026-06-20,2026-07-04,,190,Overdue
LIB766,STU1064,Qabil Ratta,BK230,Advanced Organizational Behaviour,2026-03-14,2026-03-28,2026-04-05,80,Returned
LIB767,STU1064,Qabil Ratta,BK032,Digital Electronics Essentials,2026-04-26,2026-05-10,2026-06-24,450,Returned
LIB768,STU1065,Advik Bawa,BK240,Business Statistics,2026-01-30,2026-02-13,2026-03-15,300,Returned
LIB769,STU1065,Advik Bawa,BK150,Advanced Marketing Management,2026-02-20,2026-03-06,2026-03-15,90,Returned
LIB770,STU1066,Gaurang Oak,BK031,Introduction to Digital Electronics,2026-04-02,2026-04-16,2026-07-20,500,Returned
LIB771,STU1066,Gaurang Oak,BK057,Introduction to Java Programming,2026-02-02,2026-02-16,2026-07-01,500,Returned
LIB772,STU1067,Jyoti Bhatt,BK259,Advanced Business Communication,2026-05-30,2026-06-13,2026-07-18,350,Returned
LIB773,STU1067,Jyoti Bhatt,BK045,Operating Systems Concepts,2026-06-16,2026-06-30,2026-06-18,0,Returned
LIB774,STU1068,Mohammed Mukherjee,BK222,Introduction to Managerial Economics,2026-02-22,2026-03-08,2026-03-09,10,Returned
LIB775,STU1070,Osha Dara,BK268,Fundamentals of International Business,2026-03-11,2026-03-25,,500,Overdue
LIB776,STU1070,Osha Dara,BK035,Fundamentals of Environmental Studies,2026-06-30,2026-07-14,2026-07-12,0,Returned
LIB777,STU1070,Osha Dara,BK177,Introduction to Operations Management,2026-04-29,2026-05-13,2026-07-09,500,Returned
LIB778,STU1075,Max Chandran,BK101,Artificial Intelligence,2026-03-08,2026-03-22,2026-05-07,460,Returned
LIB779,STU1076,Faqid Dass,BK174,Financial Management Concepts,2026-03-18,2026-04-01,2026-06-07,500,Returned
LIB780,STU1081,Dominic Kumar,BK046,Advanced Operating Systems,2026-04-02,2026-04-16,,500,Overdue
LIB781,STU1081,Dominic Kumar,BK241,Introduction to Financial Management,2026-02-09,2026-02-23,,500,Overdue
LIB782,STU1084,Jason Din,BK099,Cyber Security Essentials,2026-06-27,2026-07-11,2026-07-10,0,Returned
LIB783,STU1084,Jason Din,BK011,Programming for Problem Solving Concepts,2026-02-03,2026-02-17,2026-02-20,30,Returned
LIB784,STU1086,Raagini Mane,BK119,Deep Learning Concepts,2026-04-17,2026-05-01,,500,Overdue
LIB785,STU1086,Raagini Mane,BK247,Fundamentals of Operations Management,2026-06-14,2026-06-28,,250,Overdue
LIB786,STU1086,Raagini Mane,BK080,Fundamentals of Probability & Statistics,2026-05-19,2026-06-02,2026-06-20,180,Returned
LIB787,STU1088,Ishita Vora,BK222,Introduction to Managerial Economics,2026-05-05,2026-05-19,2026-05-24,50,Returned
LIB788,STU1089,Widisha Mandal,BK077,Probability & Statistics Essentials,2026-04-11,2026-04-25,2026-04-19,0,Returned
LIB789,STU1092,Aryan Lad,BK262,Introduction to Strategic Management,2026-03-10,2026-03-24,2026-04-30,370,Returned
LIB790,STU1092,Aryan Lad,BK004,Introduction to Mathematics-I,2026-02-07,2026-02-21,,500,Overdue
LIB791,STU1093,Nisha Sastry,BK114,Introduction to IoT,2026-04-15,2026-04-29,2026-06-14,460,Returned
LIB792,STU1093,Nisha Sastry,BK056,Discrete Mathematics Essentials,2026-03-22,2026-04-05,2026-05-26,500,Returned
LIB793,STU1093,Nisha Sastry,BK160,Introduction to Business Law,2026-04-23,2026-05-07,2026-06-27,500,Returned
LIB794,STU1095,Ayaan Nanda,BK037,Introduction to Python Programming,2026-02-11,2026-02-25,2026-02-15,0,Returned
LIB795,STU1095,Ayaan Nanda,BK153,Advanced Organizational Behaviour,2026-02-12,2026-02-26,2026-03-24,260,Returned
LIB796,STU1095,Ayaan Nanda,BK076,Advanced Microprocessors,2026-02-07,2026-02-21,,500,Overdue
LIB797,STU1099,Raksha Trivedi,BK175,Introduction to Financial Management,2026-06-19,2026-07-03,,200,Overdue
LIB798,STU1099,Raksha Trivedi,BK094,Cloud Computing Essentials,2026-06-25,2026-07-09,2026-06-28,0,Returned
LIB799,STU1099,Raksha Trivedi,BK139,Business Economics,2026-02-18,2026-03-04,2026-04-29,500,Returned
LIB800,STU1100,Abeer Doctor,BK105,Fundamentals of Big Data Analytics,2026-03-12,2026-03-26,,500,Overdue
LIB801,STU1100,Abeer Doctor,BK045,Operating Systems Concepts,2026-03-14,2026-03-28,2026-06-27,500,Returned
LIB802,STU1101,Rachita Keer,BK199,Fundamentals of Business Ethics,2026-06-23,2026-07-07,2026-07-14,70,Returned
LIB803,STU1101,Rachita Keer,BK196,International Business,2026-06-15,2026-06-29,2026-06-17,0,Returned
LIB804,STU1101,Rachita Keer,BK221,Managerial Economics Concepts,2026-04-05,2026-04-19,2026-05-11,220,Returned
LIB805,STU1102,Pranit Patla,BK056,Discrete Mathematics Essentials,2026-06-27,2026-07-11,,120,Overdue
LIB806,STU1102,Pranit Patla,BK002,Advanced Mathematics-I,2026-06-29,2026-07-13,2026-07-17,40,Returned
LIB807,STU1110,Falan Dhawan,BK155,Organizational Behaviour Essentials,2026-06-28,2026-07-12,2026-07-05,0,Returned
LIB808,STU1111,Karan Sarma,BK092,Introduction to Computer Graphics,2026-05-08,2026-05-22,2026-06-25,340,Returned
LIB809,STU1111,Karan Sarma,BK239,Advanced Business Statistics,2026-06-15,2026-06-29,2026-06-15,0,Returned
LIB810,STU1111,Karan Sarma,BK178,Operations Management Essentials,2026-05-29,2026-06-12,2026-07-19,370,Returned
LIB811,STU1113,Jack Kapadia,BK234,Marketing Management Concepts,2026-02-26,2026-03-12,2026-04-19,380,Returned
LIB812,STU1113,Jack Kapadia,BK266,International Business,2026-01-28,2026-02-11,2026-05-15,500,Returned
LIB813,STU1113,Jack Kapadia,BK122,Blockchain Concepts,2026-04-30,2026-05-14,2026-06-08,250,Returned
LIB814,STU1117,Andrew Narang,BK186,Research Methodology Concepts,2026-03-08,2026-03-22,2026-06-28,500,Returned
LIB815,STU1118,Rajeshri Yogi,BK229,Introduction to Organizational Behaviour,2026-02-06,2026-02-20,,500,Overdue
LIB816,STU1120,Girik Seth,BK258,Fundamentals of Business Communication,2026-04-27,2026-05-11,,500,Overdue
LIB817,STU1120,Girik Seth,BK123,Blockchain,2026-03-11,2026-03-25,2026-06-11,500,Returned
LIB818,STU1120,Girik Seth,BK065,Fundamentals of Design & Analysis of Algorithms,2026-02-01,2026-02-15,,500,Overdue
LIB819,STU1124,Radha Chauhan,BK001,Mathematics-I Concepts,2026-06-20,2026-07-04,2026-07-21,170,Returned
LIB820,STU1124,Radha Chauhan,BK205,Strategic Management Essentials,2026-06-02,2026-06-16,,370,Overdue
LIB821,STU1125,Panini Dhawan,BK190,Consumer Behaviour Concepts,2026-03-02,2026-03-16,2026-06-10,500,Returned
LIB822,STU1127,Yash Bhalla,BK212,Supply Chain Management Essentials,2026-06-10,2026-06-24,2026-06-22,0,Returned
LIB823,STU1127,Yash Bhalla,BK235,Marketing Management Essentials,2026-05-26,2026-06-09,2026-06-24,150,Returned
LIB824,STU1129,Hiral Oza,BK133,Financial Accounting Concepts,2026-02-14,2026-02-28,,500,Overdue
LIB825,STU1129,Hiral Oza,BK221,Managerial Economics Concepts,2026-03-09,2026-03-23,2026-06-20,500,Returned
LIB826,STU1129,Hiral Oza,BK052,Introduction to Computer Networks,2026-03-11,2026-03-25,2026-05-18,500,Returned
LIB827,STU1138,Vritti Bahl,BK033,Advanced Environmental Studies,2026-04-03,2026-04-17,2026-07-11,500,Returned
LIB828,STU1146,Indira Iyer,BK122,Blockchain Concepts,2026-03-20,2026-04-03,,500,Overdue
LIB829,STU1146,Indira Iyer,BK252,Fundamentals of HR Management,2026-06-06,2026-06-20,2026-06-30,100,Returned
LIB830,STU1146,Indira Iyer,BK117,Advanced Deep Learning,2026-02-24,2026-03-10,2026-07-19,500,Returned
LIB831,STU1147,Jason Kohli,BK144,Introduction to Business Mathematics,2026-03-14,2026-03-28,2026-05-31,500,Returned
LIB832,STU1150,Arin Gera,BK059,Java Programming Concepts,2026-05-26,2026-06-09,2026-06-29,200,Returned
LIB833,STU1153,Oscar Kari,BK042,DBMS Essentials,2026-03-19,2026-04-02,2026-03-30,0,Returned
LIB834,STU1153,Oscar Kari,BK137,Fundamentals of Business Economics,2026-05-05,2026-05-19,2026-05-10,0,Returned
LIB835,STU1155,Yashvi Morar,BK184,Fundamentals of Entrepreneurship,2026-06-20,2026-07-04,2026-07-02,0,Returned
LIB836,STU1155,Yashvi Morar,BK213,Business Analytics Essentials,2026-05-06,2026-05-20,2026-06-14,250,Returned
LIB837,STU1155,Yashvi Morar,BK203,Introduction to E-Commerce,2026-06-10,2026-06-24,2026-06-20,0,Returned
LIB838,STU1158,Tanay Bava,BK057,Introduction to Java Programming,2026-02-09,2026-02-23,2026-07-10,500,Returned
LIB839,STU1158,Tanay Bava,BK190,Consumer Behaviour Concepts,2026-03-21,2026-04-04,,500,Overdue
LIB840,STU1158,Tanay Bava,BK231,Organizational Behaviour Concepts,2026-04-24,2026-05-08,2026-07-12,500,Returned
LIB841,STU1160,Indrajit Dhar,BK186,Research Methodology Concepts,2026-02-07,2026-02-21,,500,Overdue
LIB842,STU1160,Indrajit Dhar,BK148,Advanced Computer Fundamentals,2026-03-26,2026-04-09,2026-06-14,500,Returned
LIB843,STU1160,Indrajit Dhar,BK105,Fundamentals of Big Data Analytics,2026-06-27,2026-07-11,2026-07-05,0,Returned
LIB844,STU1162,Bhavna Subramaniam,BK175,Introduction to Financial Management,2026-03-21,2026-04-04,2026-04-24,200,Returned
LIB845,STU1167,Ekiya Tata,BK129,Fundamentals of Business Communication,2026-04-09,2026-04-23,2026-07-09,500,Returned
LIB846,STU1167,Ekiya Tata,BK252,Fundamentals of HR Management,2026-06-09,2026-06-23,2026-07-14,210,Returned
LIB847,STU1169,Logan Goda,BK148,Advanced Computer Fundamentals,2026-06-09,2026-06-23,,300,Overdue
LIB848,STU1173,Tanmayi Konda,BK031,Introduction to Digital Electronics,2026-04-26,2026-05-10,2026-04-26,0,Returned
LIB849,STU1173,Tanmayi Konda,BK021,Advanced Mathematics-II,2026-05-22,2026-06-05,2026-06-22,170,Returned
LIB850,STU1177,Frederick Khurana,BK119,Deep Learning Concepts,2026-02-23,2026-03-09,2026-05-05,500,Returned
LIB851,STU1177,Frederick Khurana,BK238,Fundamentals of Business Statistics,2026-04-11,2026-04-25,2026-07-19,500,Returned
LIB852,STU1178,Xiti Barman,BK006,Fundamentals of Physics,2026-02-24,2026-03-10,2026-06-15,500,Returned
LIB853,STU1182,Ekansh Kulkarni,BK243,Financial Management Concepts,2026-04-10,2026-04-24,,500,Overdue
LIB854,STU1182,Ekansh Kulkarni,BK079,Probability & Statistics Concepts,2026-06-07,2026-06-21,2026-06-15,0,Returned
LIB855,STU1186,Aarini Mistry,BK144,Introduction to Business Mathematics,2026-02-02,2026-02-16,2026-03-13,250,Returned
LIB856,STU1186,Aarini Mistry,BK222,Introduction to Managerial Economics,2026-04-24,2026-05-08,2026-04-26,0,Returned
LIB857,STU1186,Aarini Mistry,BK178,Operations Management Essentials,2026-04-06,2026-04-20,2026-07-09,500,Returned
LIB858,STU1187,Upasna Sama,BK248,Introduction to Operations Management,2026-03-30,2026-04-13,,500,Overdue
LIB859,STU1188,Jeet Madan,BK100,Cyber Security Concepts,2026-05-13,2026-05-27,,500,Overdue
LIB860,STU1188,Jeet Madan,BK067,Advanced Design & Analysis of Algorithms,2026-06-29,2026-07-13,2026-06-30,0,Returned
LIB861,STU1189,Neel Kala,BK213,Business Analytics Essentials,2026-03-14,2026-03-28,2026-05-13,460,Returned
LIB862,STU1191,Jalsa Khanna,BK143,Advanced Business Mathematics,2026-02-16,2026-03-02,,500,Overdue
LIB863,STU1191,Jalsa Khanna,BK150,Advanced Marketing Management,2026-05-18,2026-06-01,2026-06-02,10,Returned
LIB864,STU1192,Balvan Chokshi,BK014,Advanced Basic Electrical Engineering,2026-06-16,2026-06-30,2026-07-21,210,Returned
LIB865,STU1196,Jyoti Sunder,BK190,Consumer Behaviour Concepts,2026-02-21,2026-03-07,2026-03-22,150,Returned
LIB866,STU1196,Jyoti Sunder,BK090,Computer Graphics Concepts,2026-07-02,2026-07-16,2026-07-18,20,Returned
LIB867,STU1196,Jyoti Sunder,BK153,Advanced Organizational Behaviour,2026-04-11,2026-04-25,,500,Overdue
LIB868,STU1198,Vidhi Keer,BK195,International Business Concepts,2026-03-27,2026-04-10,2026-06-24,500,Returned
LIB869,STU1198,Vidhi Keer,BK145,Computer Fundamentals Concepts,2026-02-12,2026-02-26,2026-04-23,500,Returned
LIB870,STU1198,Vidhi Keer,BK179,Operations Management Concepts,2026-02-14,2026-02-28,,500,Overdue
LIB871,STU1200,Krishna Ahuja,BK224,Managerial Economics,2026-04-18,2026-05-02,,500,Overdue
LIB872,STU1200,Krishna Ahuja,BK267,International Business Essentials,2026-02-26,2026-03-12,,500,Overdue
LIB873,STU1200,Krishna Ahuja,BK035,Fundamentals of Environmental Studies,2026-04-09,2026-04-23,,500,Overdue
LIB874,STU1201,Chasmum Nagarajan,BK001,Mathematics-I Concepts,2026-06-28,2026-07-12,2026-07-13,10,Returned
LIB875,STU1202,Yashoda Sankar,BK024,Mathematics-II Essentials,2026-03-22,2026-04-05,2026-07-22,500,Returned
LIB876,STU1204,Upadhriti Dhaliwal,BK112,Introduction to Mobile Computing,2026-04-13,2026-04-27,2026-06-14,480,Returned
LIB877,STU1204,Upadhriti Dhaliwal,BK127,DevOps,2026-04-08,2026-04-22,2026-06-11,500,Returned
LIB878,STU1204,Upadhriti Dhaliwal,BK187,Introduction to Research Methodology,2026-05-04,2026-05-18,2026-07-05,480,Returned
LIB879,STU1205,Kabir Prasad,BK009,Programming for Problem Solving Essentials,2026-02-20,2026-03-06,2026-05-12,500,Returned
LIB880,STU1205,Kabir Prasad,BK137,Fundamentals of Business Economics,2026-01-25,2026-02-08,2026-06-25,500,Returned
LIB881,STU1205,Kabir Prasad,BK046,Advanced Operating Systems,2026-03-17,2026-03-31,2026-07-06,500,Returned
LIB882,STU1210,Pahal Sur,BK005,Physics Concepts,2026-03-28,2026-04-11,,500,Overdue
LIB883,STU1210,Pahal Sur,BK131,Business Communication,2026-06-01,2026-06-15,2026-07-14,290,Returned
LIB884,STU1210,Pahal Sur,BK198,Business Ethics Concepts,2026-02-18,2026-03-04,2026-07-09,500,Returned
LIB885,STU1211,Priya Apte,BK204,E-Commerce Concepts,2026-06-12,2026-06-26,2026-07-10,140,Returned
